,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-GAN,log_pvalue_control_Surv-GAN,est_cox_coef_Surv-GAN,est_cox_coef_se_Surv-GAN,J-S distance_Surv-GAN,KS test_Surv-GAN,Survival curves distance_Surv-GAN,Detection XGB_Surv-GAN,NNDR_Surv-GAN,K-map score_Surv-GAN,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE,log_pvalue_HI-VAE_weibull_prior,log_pvalue_control_HI-VAE_weibull_prior,est_cox_coef_HI-VAE_weibull_prior,est_cox_coef_se_HI-VAE_weibull_prior,J-S distance_HI-VAE_weibull_prior,KS test_HI-VAE_weibull_prior,Survival curves distance_HI-VAE_weibull_prior,Detection XGB_HI-VAE_weibull_prior,NNDR_HI-VAE_weibull_prior,K-map score_HI-VAE_weibull_prior,log_pvalue_HI-VAE_piecewise_prior,log_pvalue_control_HI-VAE_piecewise_prior,est_cox_coef_HI-VAE_piecewise_prior,est_cox_coef_se_HI-VAE_piecewise_prior,J-S distance_HI-VAE_piecewise_prior,KS test_HI-VAE_piecewise_prior,Survival curves distance_HI-VAE_piecewise_prior,Detection XGB_HI-VAE_piecewise_prior,NNDR_HI-VAE_piecewise_prior,K-map score_HI-VAE_piecewise_prior
0,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,3.884334103412392,6.387806788102667,0.20751639083079318,0.08976110836584329,0.006204687118091671,0.954419595314164,0.05392782886236305,0.5623038223652663,0.42609178616048643,6.0,2.0490739667213917,3.961868586644561,0.13523094112990214,0.08911436384595191,0.005113434496737608,0.9559105431309904,0.039059652363218345,0.6301213436390087,0.46704876121593425,10.0,4.5268637534309155,3.3487413294427455,-0.23376678700112646,0.09191495705660889,0.01551336875795373,0.9003194888178913,0.05255940323854671,0.8903510269101667,0.4671559064134723,6.0,1.962784408902311,3.3621382454879987,0.14070695363491603,0.09552953270411423,0.012513132396501212,0.9018104366347177,0.05647911110637687,0.7502840562748397,0.4289759482337237,1.0,1.1746369668592207,2.5614738146648306,0.09042240509540145,0.08889994709900378,0.006501495605737658,0.9488817891373801,0.02958628975008303,0.5801924593015223,0.44062240017350246,10.0,0.8777514130843563,1.7299014081810797,0.07289893329325314,0.08958982588441246,0.005528924441260758,0.9597444089456869,0.03679884170265534,0.6086850510813644,0.3883476880322022,3.0
1,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,2.1330792235924267,3.9251144145487302,0.13901007749525002,0.08911003276152275,0.006985420945187115,0.9501597444089456,0.037747737294801034,0.5664886743227757,0.5147366078454548,8.0,1.76167055187593,3.579743692856503,0.12053975583828246,0.0882579984240936,0.00705026722399057,0.9527156549520767,0.03518459220985067,0.6200473020749518,0.43280842080500054,5.0,4.18445265599714,3.029797408921729,-0.22255409637359871,0.09188287849657474,0.014287956066531438,0.9069222577209799,0.052644640638222086,0.8737327188940093,0.4533626117062961,5.0,1.3369416591551617,2.680981375908009,0.10811193775448313,0.09655866766683413,0.012744944893623484,0.9013844515441959,0.04157796232982179,0.7770471151423533,0.4056837055333234,1.0,0.9924717116955037,2.0029384349822568,0.07984512921281557,0.08921189499972579,0.006480180744753303,0.9522896698615548,0.029438674537341523,0.6324872601370297,0.4884026774975317,6.0,0.6543669739565773,1.6394973478719383,0.057531322361744436,0.08938842442767037,0.005270812493909237,0.9599574014909479,0.031054761362073247,0.614275148530141,0.43243972769371936,6.0
2,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,5.0152683257001955,7.642142932796758,0.24267383293447495,0.0896088435887377,0.005403225457630209,0.9544195953141641,0.059802266931035186,0.5723160948967402,0.5838075816919153,7.0,1.5083923001291972,3.167819425350127,0.10840233163495867,0.08866643488403383,0.006604814301293493,0.9542066027689032,0.036524139510331996,0.6262038865725502,0.4134760495155639,9.0,5.227228167305665,4.04017765118695,-0.25659018630783886,0.09239859826561712,0.013864572438820132,0.9099041533546326,0.0619836902667922,0.8748575654873658,0.3757071203886266,2.0,5.435638476507434,8.065116796237676,0.27581280528993696,0.09703869389175902,0.013876498729706479,0.8966986155484558,0.08023962045453838,0.7882801388177734,0.3447902112545992,2.0,1.0578699371232874,2.5798380135152326,0.08296892661774515,0.0882856044687696,0.008857123250626903,0.9401490947816825,0.029838834044712676,0.6264842854704605,0.49579382109901454,9.0,0.7846641736243539,2.045291755691327,0.06669031656790997,0.08953390364713598,0.004682220026096406,0.9610223642172523,0.029436358273276005,0.5996643340729362,0.4768989993998023,7.0
3,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,3.4280383133978742,5.734605921569268,0.1905136991371669,0.08920547239794564,0.00665763762701388,0.9548455804046859,0.05201910236027275,0.5647680816651631,0.452317934946439,9.0,0.6544285609555883,1.7268150535601987,0.057435641117763746,0.08923283128244718,0.0060188400324707484,0.9578274760383387,0.030918164803072166,0.5572891522200278,0.41299686194487617,3.0,2.402444346031382,1.2732768177772373,-0.15420828784961993,0.0911822838672944,0.014146548451776627,0.911395101171459,0.03632482039971446,0.8725168442526353,0.4804129101192403,6.0,3.2029671908703765,5.156614711890817,0.1989864613357179,0.09735011675240743,0.013713398586842483,0.8954206602768902,0.049944832074917345,0.7890888254943553,0.4419455084908763,1.0,1.7038908518039226,3.457703494617228,0.1190343063794821,0.0892363907127945,0.006626922174594744,0.9469648562300319,0.0348779243031192,0.6238729183429644,0.43164976582882814,5.0,0.41706620764624036,0.16074524882791205,-0.039028703106187085,0.08844076061836705,0.007034891453095336,0.9497337593184237,0.011470825355195294,0.6445460382480352,0.4439800038895246,5.0
4,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,4.0677842388842915,6.100400307603239,0.2132767367914755,0.089617162344662,0.005928152935738726,0.954632587859425,0.06191737377753633,0.6135298563869991,0.486870417833946,9.0,3.3433761626018685,5.760573567577046,0.18785480710902455,0.08938171049713772,0.006750420969458061,0.9458998935037274,0.054702427234744666,0.5961963279935629,0.5053890281644429,5.0,5.3723225955035465,4.320906303805206,-0.2594604786619462,0.09189643299462254,0.01286414384271209,0.9094781682641107,0.048740295168175005,0.8595989889384666,0.3933301445126571,1.0,4.273179499432205,6.4075130816685615,0.23884520266904422,0.09735551772772333,0.015208052214864645,0.885835995740149,0.05943031006623974,0.7670380936125943,0.40986830193138096,1.0,0.8504936036145029,1.893351511353465,0.07086171993551145,0.08926661505255361,0.005635723792659241,0.9552715654952076,0.02718155430379297,0.5920391095506303,0.4484292425247744,5.0,1.0104343493618604,2.403169208169407,0.08034490287890521,0.08854283249557425,0.00804497898614505,0.9458998935037273,0.03170290347372529,0.6093100561610546,0.41618570143609673,7.0
5,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,3.6996666446502684,6.1002161594881406,0.2012766782889107,0.08978250495804949,0.0062839435016894514,0.9503727369542065,0.04854440081245984,0.5572160046814425,0.42500328820532607,7.0,2.1125263597933115,3.9729403045471234,0.13853101254085817,0.08939531968592544,0.0052968926804375675,0.956975505857295,0.03813940080450778,0.5878843293589837,0.4713224364705547,10.0,3.3459002545451164,2.1416207061127253,-0.1922613512689121,0.09143548556160154,0.01379983405491303,0.908839190628328,0.037565196849573865,0.8767472102341533,0.4740986085366734,1.0,1.215548997597719,2.5013188210783843,0.09934487795866881,0.09520657982105411,0.011159576044225482,0.9092651757188499,0.042682444211495155,0.7534391534391534,0.3942954874718053,1.0,0.6222102415557157,1.9151326709060386,0.05463919780625261,0.08846322500275765,0.007463578329872567,0.9469648562300319,0.028987626247135554,0.5731085265647478,0.456556839944791,6.0,1.4017326216629638,2.9003910599770015,0.10355960606772338,0.08933793302881297,0.005692144659615144,0.9608093716719914,0.03339098218357981,0.5890603792293501,0.3962223741768813,6.0
6,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,5.114361186121807,7.7180814008763505,0.24703670746912065,0.09014486918946801,0.006380751468264719,0.9512247071352503,0.06235861398913937,0.6086322223034972,0.4742933303182292,6.0,2.2998940046098655,4.042275710634205,0.1471776724910151,0.08962813445619877,0.006424846265402495,0.9537806176783812,0.04704663535969924,0.635433480441161,0.4958311591698018,9.0,1.6294849864356435,0.8604306690983247,-0.11645980922582527,0.09012169941116482,0.01308669062154441,0.9209797657082002,0.027787375784233667,0.8798779248856053,0.40349199261480695,6.0,3.761728439147256,5.489624043682075,0.22217120703746293,0.09809006605575084,0.012968486804207362,0.8971246006389776,0.05347129405253261,0.7693446793293184,0.35979849169569605,1.0,0.8910114174814794,2.1322341749157183,0.07286463607295181,0.08850417267355672,0.008827181395164313,0.9433439829605964,0.028981810611328908,0.5616828810377197,0.4373518446631371,7.0,3.3058112951971004,5.236982882055243,0.18797793614852326,0.09009548506997829,0.005955260628585135,0.9522896698615548,0.051954080554273356,0.6129682458407497,0.4344274573281248,7.0
7,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,3.7038310299177963,5.828025335680817,0.2009679479959546,0.08957783220922057,0.0051857914014223315,0.9588924387646431,0.055248457969432514,0.641468965124879,0.4788693815839815,8.0,2.812124589566486,4.940217805543865,0.16794467995715637,0.08942535380432928,0.006125916131435193,0.9576144834930779,0.04452615838747823,0.6064182901356481,0.44057123815479593,7.0,3.750381006464653,2.4814139474488512,-0.20688882312956225,0.09148955894272873,0.013828986534408274,0.9126730564430244,0.04367549931624605,0.8621884118043873,0.4396115685581028,4.0,1.681985022956773,2.9095967984617457,0.12804883312411947,0.09688646686255495,0.013841924096098246,0.8986155484558042,0.04754688215435096,0.7789009988702769,0.38690733932439325,1.0,0.8981603726333186,2.1930916883311435,0.07366179041561038,0.08891663523100059,0.005738514056301647,0.9535676251331202,0.027987920820921587,0.5711327302725153,0.463757948438922,5.0,1.5908989182583364,3.3504533312856823,0.1137537628994812,0.0895499905043281,0.0062292718196687545,0.9546325878594248,0.03586079699186823,0.6356017197799071,0.4052386641647593,7.0
8,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,1.4636605179213549,3.242655334053606,0.10640763315372481,0.08895219614695395,0.005647940458900118,0.9610223642172524,0.03664304174951591,0.5704890319329643,0.370698489301572,7.0,3.1141665526889146,5.3281359028130755,0.1790486902293282,0.08918751881601385,0.006771876601698325,0.947177848775293,0.05166433975187213,0.5977771275774348,0.5448083892723289,7.0,4.048686835071586,2.759178139988059,-0.2181032440345763,0.09191803547695152,0.01514129283974371,0.9005324813631521,0.04589183337355737,0.9023764822535943,0.4498070854989466,1.0,2.9676999581784322,4.9045072736362565,0.1880703518937592,0.0966842061416474,0.014543072040722341,0.8928647497337593,0.054766966228115194,0.8022887052072919,0.3741511835549287,1.0,0.8961859232049147,2.101837222976241,0.0736007120627077,0.08899554574585687,0.006478740209554921,0.9529286474973376,0.026475570609602435,0.5853713050333634,0.4431934030429444,8.0,1.2009017227490513,2.3846420421881187,0.09254025154685205,0.08948945462635831,0.005967882976234526,0.9582534611288605,0.03607222375202236,0.6301115906338641,0.4914554791475588,4.0
9,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,1.559462011347489,3.418856972303765,0.11049211078511155,0.08823427077370115,0.008395802120176666,0.941640042598509,0.04915015376538876,0.6303318460000488,0.464868878162388,11.0,6.536552759601697,9.730769444981851,0.2847822799893137,0.08971358255031514,0.006134468335946714,0.9552715654952078,0.0745049276822196,0.6112045774104147,0.5243833208072285,11.0,2.4094223922559896,1.254634168923559,-0.1554117675043511,0.091714437650211,0.01579034199824147,0.9047923322683705,0.04606582515645835,0.8883272783426394,0.410279256865271,6.0,0.23276276223917022,0.8567772946197388,0.025381467714091534,0.09641043156003724,0.013179415906019166,0.9047923322683707,0.04487802281080212,0.7599850453921115,0.38817045636098096,1.0,0.846754285924631,1.9306206592727726,0.07041439565298022,0.08901068823664011,0.007475376938505629,0.9465388711395101,0.026786175613318898,0.6087777046302392,0.45698559528461047,6.0,0.8599904295258605,0.13419433403567818,-0.07089059220822391,0.08852765448189803,0.007913331606955102,0.9529286474973376,0.020020156182417908,0.6185965425596762,0.44788145526708567,4.0
