,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-GAN,log_pvalue_control_Surv-GAN,est_cox_coef_Surv-GAN,est_cox_coef_se_Surv-GAN,J-S distance_Surv-GAN,KS test_Surv-GAN,Survival curves distance_Surv-GAN,Detection XGB_Surv-GAN,NNDR_Surv-GAN,K-map score_Surv-GAN,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE,log_pvalue_HI-VAE_weibull_prior,log_pvalue_control_HI-VAE_weibull_prior,est_cox_coef_HI-VAE_weibull_prior,est_cox_coef_se_HI-VAE_weibull_prior,J-S distance_HI-VAE_weibull_prior,KS test_HI-VAE_weibull_prior,Survival curves distance_HI-VAE_weibull_prior,Detection XGB_HI-VAE_weibull_prior,NNDR_HI-VAE_weibull_prior,K-map score_HI-VAE_weibull_prior,log_pvalue_HI-VAE_piecewise_prior,log_pvalue_control_HI-VAE_piecewise_prior,est_cox_coef_HI-VAE_piecewise_prior,est_cox_coef_se_HI-VAE_piecewise_prior,J-S distance_HI-VAE_piecewise_prior,KS test_HI-VAE_piecewise_prior,Survival curves distance_HI-VAE_piecewise_prior,Detection XGB_HI-VAE_piecewise_prior,NNDR_HI-VAE_piecewise_prior,K-map score_HI-VAE_piecewise_prior
0,540,249,270,0.0034266868486105538,0.0,2.444066691728512,-0.15075034624580555,0.08811268220208546,1.7946524932377899,0.1661932341868542,-0.12096839123091636,0.08742209275435511,0.008583456033642127,0.9495305164319249,0.019586905148316233,0.6047915842237173,0.40754994365793124,7.0,0.20407013402645702,2.0166702417894795,-0.020576844106860656,0.0881406378286201,0.005552662398227304,0.9593896713615024,0.026558825710654124,0.586372730070791,0.4514103848526561,5.0,4.881120410482361,0.5169601798378167,-0.2381333333408739,0.08939202747022065,0.014315321601918968,0.8913145539906103,0.03578370047419192,0.8401892890120036,0.3754924470686413,1.0,0.792668169327921,4.9396232826959094,0.07053208513605333,0.09393266960205043,0.013478813132960567,0.8948356807511736,0.05623365383766647,0.7908488326078353,0.3892877133698038,5.0,0.8516238113430128,0.7866511652399653,-0.07007807402363316,0.08818708611092148,0.006213656919322328,0.9556338028169014,0.02036790421330888,0.5881842764806754,0.3850878560916579,7.0,4.975370806377103,1.10922606265671,-0.2378229966909448,0.08824245924675407,0.006182156049852065,0.956338028169014,0.016025441906136393,0.5789044980873236,0.48832035404690705,3.0
1,540,249,270,0.0034266868486105538,0.0,2.444066691728512,-0.15075034624580555,0.08811268220208546,0.3090972860079957,2.6895043938910086,0.03029705346288353,0.08920042475720995,0.006861895397019235,0.9514084507042253,0.033263424817697874,0.5902772281581147,0.4825700686718584,7.0,3.3169954593970234,0.382355939878919,-0.1827136942104735,0.08737638962526471,0.006547186814934853,0.9577464788732395,0.008714561231611035,0.5855713846018554,0.4135053916301733,6.0,3.888735186261445,0.11927856793128742,-0.20709708591277348,0.08950981591435936,0.01379334519369481,0.8948356807511738,0.027977754240274946,0.8583058523501738,0.4600458491547443,1.0,0.3352101516269219,4.40913301566449,0.035355561923834884,0.09689640570929153,0.012358822939371246,0.8990610328638498,0.04184380691166932,0.7733896143868443,0.393875088168039,1.0,1.6768741023160647,0.36066533520578964,-0.11601028070663455,0.08795973068223764,0.0050696108669961455,0.9605633802816903,0.03398009322423493,0.5879391461108913,0.40081007731231294,2.0,0.4193755246247654,1.4243937082519886,-0.038984517751773515,0.0879220678954995,0.006239785377279292,0.9544600938967137,0.022947516527362353,0.615577320494218,0.3668304356658599,3.0
2,540,249,270,0.0034266868486105538,0.0,2.444066691728512,-0.15075034624580555,0.08811268220208546,0.09649705920321107,1.8317904999617494,-0.010248276487405965,0.08891585770375936,0.006562935673590343,0.9462441314553991,0.029974774313030465,0.6270226003605506,0.4285808136512695,5.0,0.26272160126211436,2.852908938629059,0.026048427692659304,0.08875010957131772,0.006781119075680241,0.9488262910798121,0.03638993435480154,0.5837213648155477,0.43287051339920296,7.0,3.1639041554053513,0.06296922932492256,-0.18020141971366604,0.0888416485210314,0.014175506969546137,0.8917840375586856,0.029345709309978926,0.8586554104559644,0.4874813110335777,1.0,1.588227578807594,6.973921111604291,0.1210775365427977,0.09543449248336282,0.015304860292118472,0.8852112676056338,0.059503117907768535,0.7679505781998857,0.34381826869800314,2.0,1.2722947040058628,0.4950660228898894,-0.09491624357176376,0.08792662852683186,0.006813184509220475,0.9570422535211267,0.025857515682505484,0.5818922305764411,0.34205116991739865,7.0,3.542035453955995,0.3872568335148564,-0.19230649752175083,0.08818262300074385,0.006300872700586393,0.9528169014084508,0.02046889073710256,0.6109945917425141,0.40536201927614324,5.0
3,540,249,270,0.0034266868486105538,0.0,2.444066691728512,-0.15075034624580555,0.08811268220208546,0.9260532174815926,0.8353030790012391,-0.07428665786171268,0.08756205443623864,0.006881107555127974,0.95,0.028903782940607182,0.6220958096996878,0.50286503357927,6.0,0.8455900663374001,1.0014790602115393,-0.06917930407800264,0.0875434462895368,0.005934112092667434,0.9556338028169016,0.019346654963453013,0.6236710196543992,0.4320511674305702,8.0,5.410699988314558,0.7755163019021288,-0.25313462699263434,0.08926040995879227,0.014274263286023632,0.8892018779342723,0.03781354450352362,0.849621861671723,0.3508333802558054,2.0,2.6558553526547257,8.84868364268389,0.17524343736252024,0.09691695663922158,0.01523448533612693,0.8880281690140845,0.07110887152401728,0.7803928681352504,0.44055702708126265,1.0,0.31073103681413883,1.56603713285444,-0.030135694902766685,0.08831152616511136,0.005742804098800833,0.950469483568075,0.024318367075375293,0.5675834322648726,0.4654605124359542,2.0,0.057961345974169486,2.027266846800939,-0.006243106077747192,0.08860347356356962,0.006217562269017459,0.9544600938967136,0.03229719807961964,0.6450050565009013,0.433277165995423,3.0
4,540,249,270,0.0034266868486105538,0.0,2.444066691728512,-0.15075034624580555,0.08811268220208546,0.7009877446983187,0.893771941211969,-0.059867090281786446,0.08796917961376334,0.006305495432831428,0.9589201877934271,0.023451656440331356,0.6379688255727036,0.4417326481282452,3.0,1.0510821858948172,0.6133130067442427,-0.08186684773938613,0.08754064808140374,0.0049566836809123264,0.9631455399061033,0.017242016065706543,0.5776799454777295,0.4920921643864631,6.0,5.654003653982032,0.7240710881207402,-0.2615951422174565,0.08983005623705366,0.014820559854568004,0.8875586854460095,0.04375276170252975,0.8585784637031175,0.4320766455003442,1.0,0.8400351959300756,5.568789391707018,0.0743134294677892,0.09453141997632915,0.01502655147243454,0.8800469483568076,0.04836066515657842,0.7455436837708305,0.4126563824071166,1.0,0.9101378245088901,0.8669880912749922,-0.07352620647495368,0.08784151405865612,0.005490700443752428,0.951643192488263,0.020837692543064588,0.5664149408609243,0.47390218730442324,3.0,0.6812215319628175,1.0290508107356138,-0.05825109944506558,0.08759710700899433,0.006928811529612686,0.9511737089201877,0.024118681404635717,0.6035912148793036,0.47344728730766433,6.0
5,540,249,270,0.0034266868486105538,0.0,2.444066691728512,-0.15075034624580555,0.08811268220208546,1.9920100523585507,0.16567538431800405,-0.13030008591299405,0.08755480735016459,0.007292782580368476,0.9551643192488263,0.011994831457518383,0.5187761069340017,0.4087083456251082,6.0,0.9251890593691916,0.8128080435769056,-0.074629335390458,0.08803006812427985,0.0049754453809353096,0.9589201877934272,0.020103827515543477,0.6373708393791496,0.3602616503571802,3.0,4.208393245948778,0.39402844713843754,-0.2165737100838124,0.08909032269281124,0.01327792711519953,0.8969483568075116,0.021491542924750938,0.8567889020797608,0.40719779026922565,2.0,0.09409894116578084,3.500811006175003,0.01052680319624965,0.09356312134678776,0.013993131889938335,0.8981220657276995,0.057309777192165234,0.7396198830409357,0.3895915574974912,1.0,0.9162130587072919,0.7371800949060946,-0.07447221279370378,0.08851263705313772,0.004931811439337122,0.9582159624413145,0.022063359801000482,0.5903003121839687,0.39950057747172074,3.0,5.191881345824243,1.1134347770586208,-0.2418627118656115,0.08744514665800089,0.006692583611853326,0.9523474178403756,0.02114305862878852,0.6273688607483621,0.33073442512335444,5.0
6,540,249,270,0.0034266868486105538,0.0,2.444066691728512,-0.15075034624580555,0.08811268220208546,1.0577045636579716,0.7099792708200704,-0.08188089864338577,0.08713776970794937,0.005689423509120275,0.9511737089201878,0.023189741759439098,0.5921778129534362,0.41754227884898537,3.0,0.36500183164324884,2.7541982299148664,0.034834339055502254,0.08860349468096847,0.00640861985369825,0.9528169014084505,0.035770783235423584,0.6023215934573275,0.4177270512792569,2.0,5.944704076365942,0.9508383119640469,-0.2678982328281311,0.08927477598960674,0.014375109116943952,0.8899061032863849,0.03222490923685389,0.8431396473640241,0.42151201888286227,1.0,2.841591317365049,8.682336091184998,0.1843678834650585,0.09751571935803267,0.014620282915048658,0.8892018779342725,0.06807839869373379,0.7916095062216947,0.38997829470908435,1.0,0.4527514357117431,1.433583367062908,-0.0413539286450634,0.0873479728696398,0.006550472688532422,0.9518779342723005,0.025786383697080077,0.6450918964076859,0.4096953332079808,5.0,2.7500489565419843,0.054383505917028216,-0.16173444499317977,0.0873906577894179,0.005155861335590222,0.9629107981220656,0.020813219245296534,0.5805038913072155,0.33240495609423437,1.0
7,540,249,270,0.0034266868486105538,0.0,2.444066691728512,-0.15075034624580555,0.08811268220208546,0.952489027254148,0.7594871472961221,-0.07601403910154737,0.08766571978458017,0.007296872040664904,0.9464788732394365,0.020074773762279306,0.5932034032449545,0.5400284616772237,7.0,1.6693643817494166,0.3886086555013433,-0.11525025222377246,0.08766247506876118,0.0057770246596238915,0.9528169014084507,0.014854631066223192,0.5396066921690192,0.3747312436747236,7.0,6.753500193245438,1.2224684905449548,-0.2907363919827091,0.08983417653016879,0.013660814629064226,0.895774647887324,0.045663569545610426,0.8308545486523325,0.4341488220910714,2.0,0.09578238702430018,3.588133154373471,0.010945699138356808,0.09564949534972476,0.014053663315336385,0.9007042253521127,0.04220598728166976,0.7744261970716264,0.39286336824407725,1.0,1.7627669752667343,0.44990806357921626,-0.11931565515062435,0.08732296295811848,0.005909500013334462,0.9546948356807512,0.027262341437422236,0.6011069340016707,0.3862520953589143,3.0,2.4920932594432346,0.051601778343444704,-0.1515088366494651,0.08740648677616432,0.005081845651449786,0.9617370892018778,0.01878218512165304,0.5546168051708219,0.49040531382739977,5.0
8,540,249,270,0.0034266868486105538,0.0,2.444066691728512,-0.15075034624580555,0.08811268220208546,0.6751645491596675,1.0509493532178966,-0.05811956267376876,0.08803460764116318,0.006798337708750148,0.9514084507042253,0.021919411208361057,0.5846700083542189,0.4323459356885512,3.0,1.0606210684011748,0.760316220828663,-0.08336088385024178,0.08852747946781718,0.006512553846683988,0.9525821596244133,0.023824791021425384,0.6171503319702765,0.38008446203059165,10.0,5.050449912555947,0.5686094230479081,-0.24400246301849873,0.08970803374959885,0.013477595870105673,0.8953051643192488,0.04309816328086446,0.8494272963109528,0.4468478122884084,4.0,1.5142718095678676,6.72168585552614,0.11603327990716017,0.09464687950233903,0.012936013780237749,0.895774647887324,0.056922021243020475,0.7621399991206085,0.36660208290516116,1.0,2.5573594979205634,0.0018244633200151076,-0.1541898664339219,0.08742955313156839,0.008703114720568188,0.9443661971830986,0.02080037220787811,0.5455315921382403,0.4691229514443328,4.0,4.26971386540851,0.9555278045015487,-0.21531045029483883,0.08777727877684774,0.00510496713438494,0.9596244131455399,0.019891798423842255,0.5885426285010772,0.3707203085124193,3.0
9,540,249,270,0.0034266868486105538,0.0,2.444066691728512,-0.15075034624580555,0.08811268220208546,0.5480827773467102,1.1059515325089841,-0.04917862195964666,0.08842377910148116,0.006798011886822549,0.9528169014084507,0.021530514711955297,0.5944763223849098,0.38678877239521026,7.0,3.367144135353146,0.31460462261082767,-0.18391503052746785,0.08710705421754206,0.006760328335210409,0.9556338028169014,0.021486678902979364,0.5906465725717803,0.360054186025718,1.0,8.469473278049804,1.8696638498684741,-0.3321878124789265,0.08998533662487647,0.013562971749215542,0.8995305164319249,0.04541424727079275,0.8177812953436222,0.4247933207694228,1.0,1.2019685854191502,6.2103386981739925,0.0987478561479233,0.0954314719396827,0.01424417364465063,0.8964788732394366,0.04608327715766037,0.766929384865673,0.3560679034252231,2.0,0.2776870519735469,1.4889403331046145,-0.027225465338015765,0.08819064636015604,0.005828083278277387,0.9483568075117371,0.025659180923375692,0.5855515982939805,0.44133396388380797,8.0,3.076732927149246,0.285712616822454,-0.17376825015050643,0.08723765624807898,0.0058441747067470235,0.9579812206572771,0.014888728042360945,0.5999791144527987,0.35227849186905086,4.0
