,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-GAN,log_pvalue_control_Surv-GAN,est_cox_coef_Surv-GAN,est_cox_coef_se_Surv-GAN,J-S distance_Surv-GAN,KS test_Surv-GAN,Survival curves distance_Surv-GAN,Detection XGB_Surv-GAN,NNDR_Surv-GAN,K-map score_Surv-GAN,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
4805,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,0.22152385083267437,0.14963841645043183,0.021979045971726802,0.08733483407767098,0.006115964363203105,0.9522580645161292,0.015161663786789344,0.5658125297582363,0.4089509076508161,8.0,1.4814590519539037,1.442711267061024,0.10561899235533095,0.0875214733150991,0.00592585582825895,0.9574193548387095,0.023376695329451542,0.5788194469620618,0.40499246434536784,11.0,10.690404320769234,9.862351402094344,-0.37156150332804533,0.08819161540192,0.012282409884622673,0.8873118279569892,0.06692628326531105,0.8232001251960721,0.40812094742125016,6.0,0.7214403689117446,0.8477361357144143,0.06516105405360643,0.09355717942618932,0.009889919475593216,0.9313978494623655,0.028103707632027446,0.7899860060761182,0.37546869820570083,4.0
4806,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,0.5921423382828256,0.5847963063419777,-0.05161704036570896,0.0870446859134256,0.005349492810220907,0.9559139784946237,0.014744233093325673,0.5665327697093179,0.47787937080938675,10.0,2.18110525863218,1.8401497947817456,0.13744882623443552,0.08677372628518439,0.006215791200784022,0.9505376344086021,0.026024954699333788,0.5590463829694671,0.3151199490659902,10.0,18.659092459886793,17.91951490602528,-0.5086826910896121,0.08899643199916019,0.013632754142459498,0.8802150537634409,0.07927853559006415,0.8320007081553881,0.4338253023938033,3.0,1.1744717354238228,0.9886633771904041,-0.09453643924517738,0.09295598292622834,0.008870955748029381,0.930537634408602,0.028215756702574785,0.7710464748121454,0.5615739655381472,4.0
4807,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,0.985579490369955,0.9186224642625015,-0.07763309096926754,0.08720550995417399,0.005323496250566588,0.9574193548387095,0.02417072323184361,0.592232405480591,0.45892268660019164,7.0,0.07763075215777875,0.062453502406910756,0.008100188925920994,0.08661607089380695,0.005381017012995901,0.9647311827956989,0.010815725299160391,0.5586965348724233,0.35225801208263413,6.0,18.06906927410843,17.14698201220042,-0.5046925511836619,0.08985563298824291,0.0134984438617154,0.879784946236559,0.07588522185157125,0.8498345019105695,0.4259545421696802,4.0,0.11106333075541669,0.05913023621112925,-0.012517266129568523,0.09497114895800875,0.010520023964998728,0.9243010752688172,0.03051572058136959,0.7714008546202908,0.4491589155102056,8.0
4808,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,1.9307547998952408,1.835807866877686,-0.126935843654372,0.08716165131514737,0.00533874176030029,0.9548387096774192,0.02962484932162884,0.5692481710013994,0.4213478207627262,10.0,0.21229775739926005,0.0859413849756971,0.021022206427024195,0.08684411959328557,0.004557614151891936,0.9664516129032259,0.020287936504568848,0.5581164758514179,0.5255750713943811,10.0,11.172090618862685,10.59264536389869,-0.3817214009978992,0.08839672747274704,0.013203555009222113,0.8851612903225807,0.07434684009387,0.8332146025024713,0.40997548919603916,2.0,0.9788405981753655,0.7669719868467941,-0.08290570429118016,0.093623547836914,0.009872760409691221,0.9286021505376344,0.030124479063750046,0.7724748701513713,0.396565944555641,7.0
4809,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,0.32516713098242633,0.4162409387971556,-0.030751067061810862,0.08656654993572342,0.004291119257161171,0.9612903225806451,0.011350268930783667,0.5256981252009059,0.5372992866735915,10.0,1.341535521593377,1.3132385405986826,0.0976733519630948,0.0870102451613212,0.005696757599820668,0.9574193548387095,0.023178600091946673,0.5329712194049078,0.44966151101411556,9.0,18.89504840623418,17.97440431806733,-0.5152014600414517,0.08955794351202312,0.01164726341131731,0.884731182795699,0.07481014141430928,0.8395786354594915,0.4581056591564255,6.0,0.8236593419364159,0.9700092975181125,0.07302282508528186,0.09434276606035569,0.011138044392165569,0.9245161290322581,0.04233873003365909,0.7792953974733597,0.3505311464681138,7.0
4810,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,1.956632101579316,1.9108019513544614,-0.12728183023124895,0.0865944338266019,0.004944888880227972,0.9595698924731181,0.028914818550689843,0.5531022885745291,0.46180618208726026,11.0,0.2342486932079578,0.17877635453303903,0.02316929392336703,0.08749990729800997,0.005319430554920134,0.9580645161290321,0.02127638801311455,0.5705315515853737,0.4267149940611217,7.0,21.278432267091386,19.983729113935578,-0.5485784123956797,0.0894931170749188,0.012658680485472036,0.8819354838709678,0.07789318487137545,0.8638719302188997,0.40627060560929495,1.0,0.42276175194861165,0.19825598505380324,-0.041615224452292224,0.09320921791648225,0.010320990727013528,0.9182795698924732,0.024247409555864265,0.7992334157500526,0.45535648531903306,4.0
4811,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,0.45497190777653745,0.46690582669493597,-0.04117889380921334,0.08661622541175452,0.006126571974028952,0.9572043010752688,0.022388503347126696,0.6121444419469682,0.5698006447213381,13.0,0.1680563970816679,0.1497351132461855,0.016954861915419412,0.08689963762314368,0.005627589885354102,0.9556989247311827,0.01049921360420684,0.5848614263167944,0.4500292792732149,11.0,13.220604162225117,12.805162154717838,-0.4174620682702114,0.08805807506825934,0.013383030367435055,0.8782795698924731,0.07804029721567596,0.8756722038134047,0.3860647282526547,2.0,0.03642743602099705,0.12443184363741604,0.004226891350858715,0.09448512598323988,0.009977302441057479,0.9249462365591398,0.025862208024638154,0.8360321183513756,0.5133530611749643,5.0
4812,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,0.4146888519673511,0.5464206337469996,-0.038217567826235845,0.08702954844055959,0.0053515379985797544,0.9580645161290323,0.0151040372566811,0.5780575152688453,0.5257980317154847,8.0,2.5115941403260673,2.470273819425957,0.15280897810146687,0.0876971595348139,0.004940138934520162,0.9580645161290321,0.0341142237324012,0.5849496436262389,0.5207191213327009,9.0,18.541079222743313,17.41729016037156,-0.5095081248203084,0.08947770441873544,0.013380038916955267,0.8782795698924731,0.07311478376990524,0.8508030796300191,0.42719482848664275,3.0,0.3825254256573943,0.503108318439607,0.038803272830673544,0.09475196472915044,0.010700611900719833,0.9247311827956988,0.02488012103188154,0.7782050677823135,0.3622827690744415,4.0
4813,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,0.5771667593413468,0.6185223862233745,-0.05033411987858994,0.086697221493874,0.004585108609286975,0.9595698924731182,0.015441592523701374,0.6185447285928011,0.44501592169274357,12.0,1.0957920991008454,1.0949161148283244,0.08425306851527754,0.08728544146019825,0.005243712593201001,0.9574193548387098,0.020568662498777087,0.5622194870828107,0.4058918491148112,7.0,11.756087124725244,11.098952563487295,-0.3928003324275382,0.08841468702534301,0.013411435501842001,0.8806451612903227,0.06718869144491725,0.8700978970443577,0.43644655272531335,3.0,0.8249102779003052,0.7092485907935487,-0.07196966760599852,0.09286994909929938,0.00904883122614157,0.9311827956989247,0.02102163081403751,0.7852971956563247,0.4361425903052435,7.0
4814,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,0.31274045124134153,0.348190221919414,-0.029751455143900325,0.08668879182318452,0.005192726364673214,0.9600000000000001,0.013752748307734713,0.5568315846970763,0.4457263601397868,13.0,0.5458265447332232,0.5214580167515757,0.048288584087604294,0.08712215048095179,0.005263550824035362,0.9593548387096774,0.018217935228972318,0.6002825370814814,0.46573613811361353,3.0,16.965064607213435,15.815159742859667,-0.4865173033288639,0.08960023312159286,0.012796949879773038,0.8812903225806452,0.07424303258937621,0.8575852384646804,0.42603567043749285,4.0,1.295899309582025,1.3331779298904365,0.10439811013387874,0.09540907498600365,0.01364765246493017,0.9096774193548387,0.04959519620999663,0.8210813991990352,0.40374188773782715,6.0
4815,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,0.8405361822003324,0.8677347161268315,-0.06775589896309776,0.0861471880006326,0.006462324454125057,0.952258064516129,0.015414118068293464,0.5822354507904514,0.5317779598344088,11.0,0.07578233874613008,0.061436283754610556,0.007970990845968843,0.08723979913905752,0.006065410489771377,0.9589247311827958,0.011366045521686395,0.5530318959954175,0.4926558096161918,11.0,17.76284343386428,17.10919096361856,-0.49591252659567514,0.0890817257580152,0.014176334767691607,0.8754838709677419,0.07673791310472666,0.8703480474971662,0.412426242356366,3.0,0.24495691538306358,0.09012263217377746,-0.025789579594846283,0.09352687561200762,0.010006832343718491,0.9264516129032256,0.022484202801114767,0.7844917595365328,0.4090651814892662,5.0
4816,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,0.10996194324769498,0.21435946691730515,-0.011316571103916085,0.08668155427368028,0.00539437347505686,0.9608602150537635,0.01245105330672035,0.5662043717114883,0.44424420639872897,11.0,0.2813487801887988,0.26800325822637694,0.026922631034385015,0.0861929146253102,0.00682906045083412,0.9503225806451613,0.014032687739444102,0.6173000186102269,0.3792562085214129,8.0,14.081964484797659,13.415255208751168,-0.4352533431235836,0.08868736799203518,0.013847772190015643,0.8746236559139786,0.07205737199543026,0.8688477490084616,0.39991543731724605,2.0,0.2230661771165915,0.4194881977054039,0.02384770215441633,0.09416248383057817,0.011455206328316866,0.9148387096774192,0.04770007528488027,0.7860697013421115,0.3927705098909048,1.0
4817,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,0.36197417624433675,0.35737980411716525,0.03426572466677114,0.08779316244863601,0.007434121751942937,0.9533333333333335,0.018385061938175247,0.5812810724324534,0.5003724595318915,10.0,0.1283948255555049,0.19074682077244978,-0.01306537222628429,0.08640350625629938,0.00618781652693243,0.9548387096774192,0.01107028136715465,0.5860212422447317,0.3976856081754108,10.0,17.90591121470961,16.926379561673095,-0.4953337508016864,0.08859427856809565,0.014870928258352767,0.8701075268817203,0.07903251104443439,0.8665779659747046,0.4205354978263348,1.0,1.7094706656218075,1.8618534096987838,0.12721876388869802,0.09515705649163202,0.01118142590118881,0.9243010752688173,0.0335164610958016,0.7847207620042006,0.4892206794273189,5.0
4818,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,0.8892961772284735,0.8536982645355479,-0.07108310488970679,0.08646930229459322,0.005466241972526664,0.9565591397849462,0.026210306524829127,0.5837254774006588,0.48844911781126293,7.0,0.14049509383380396,0.07249821505488954,0.014322500017612113,0.08700953514739883,0.005325704755080715,0.9591397849462366,0.011939992048638689,0.6141069749680362,0.3738761024252517,10.0,21.570624143257298,20.830972631699012,-0.5519227795155627,0.08940774911143948,0.011940333382051171,0.8819354838709678,0.08070770029421141,0.8520891792406545,0.4671439469267592,3.0,0.6885139545984543,0.5733503889210191,-0.061950188842590695,0.09236111938425277,0.009518081427595913,0.926236559139785,0.029809547040931438,0.7990400627430508,0.44773890790765736,6.0
4819,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,0.10015416370012946,0.12134296847072705,-0.010357553578959492,0.08672638513156727,0.004763656624592564,0.9638709677419356,0.013242994497596,0.5554276605977991,0.4738218297613826,6.0,0.032742074649920155,0.10818219256226502,-0.00353115295868028,0.08766185855723534,0.005361649952626738,0.9640860215053764,0.015543517849194492,0.5612735679188691,0.4475949154444243,9.0,13.711489591934901,13.033390387260834,-0.4304498074885979,0.08899900753143107,0.014180186243353906,0.8845161290322581,0.06513666706372677,0.8253306336419731,0.3730655807432524,2.0,1.6562417368309763,1.971629279850689,0.12257695218155679,0.09376666494038088,0.009737548062361951,0.9344086021505377,0.0457083686094767,0.7922071487440515,0.3773646321561929,3.0
4820,96,275,259,0.0034911537882988102,0.0,0.0640898025588625,0.006745525581625648,0.0868272500574689,0.0034001114523723656,0.04100374437416366,0.0003506132132485846,0.08675317110864855,0.0057045107900965146,0.9561290322580647,0.02002679414564089,0.5601916974218794,0.48813452432129634,7.0,0.33206404593324285,0.33865675694980957,-0.03134544432499874,0.08662173896330422,0.005334791213777476,0.9619354838709676,0.013345695617883605,0.5252833225780724,0.39217549471878915,9.0,15.711101840172164,15.180643516355811,-0.46367285470514463,0.08899862011782715,0.013598367865007033,0.8744086021505376,0.06930940326651139,0.8650779696000735,0.47826120628068336,2.0,0.11899788271281714,0.00013612652498747288,-0.013043550258610554,0.09268838171732034,0.0091414894869881,0.9322580645161289,0.026926699142091795,0.7948787434954839,0.4892543386462123,6.0
